policy,env,block,grade_true,volume_allocated
maxent,26,3,1.2618979777099468,1.0
maxent,26,4,0.011334866306536176,0.0
maxent,26,5,0.14321004460448586,0.0
maxent,26,6,0.3656302846636759,0.0
maxent,26,7,0.01215302219919305,0.0
maxent,26,8,0.017280204751112742,0.0
maxent,26,9,0.03202137962402636,0.0
maxent,26,10,0.9365431860974502,1.0
maxent,26,11,1.5493915179136697,0.0
d-optimality,26,0,0.36516336459202325,23.0
d-optimality,26,1,0.06024053590646233,19.0
d-optimality,26,2,2.134673237331676,30.0
d-optimality,26,3,1.2618979777099468,29.0
d-optimality,26,4,0.011334866306536176,12.0
d-optimality,26,5,0.14321004460448586,12.0
d-optimality,26,6,0.3656302846636759,27.0
d-optimality,26,7,0.01215302219919305,14.0
d-optimality,26,8,0.017280204751112742,14.0
d-optimality,26,9,0.03202137962402636,1.0
d-optimality,26,10,0.9365431860974502,29.0
d-optimality,26,11,1.5493915179136697,30.0
neyman,26,0,0.36516336459202325,15.0
neyman,26,1,0.06024053590646233,13.0
neyman,26,2,2.134673237331676,46.0
neyman,26,3,1.2618979777099468,36.0
neyman,26,4,0.011334866306536176,6.0
neyman,26,5,0.14321004460448586,11.0
neyman,26,6,0.3656302846636759,19.0
neyman,26,7,0.01215302219919305,6.0
neyman,26,8,0.017280204751112742,10.0
neyman,26,9,0.03202137962402636,7.0
neyman,26,10,0.9365431860974502,31.0
neyman,26,11,1.5493915179136697,40.0
predictive-variance,26,0,0.36516336459202325,0.0
predictive-variance,26,1,0.06024053590646233,40.0
predictive-variance,26,2,2.134673237331676,80.0
predictive-variance,26,3,1.2618979777099468,40.0
predictive-variance,26,4,0.011334866306536176,0.0
predictive-variance,26,5,0.14321004460448586,0.0
predictive-variance,26,6,0.3656302846636759,0.0
predictive-variance,26,7,0.01215302219919305,0.0
predictive-variance,26,8,0.017280204751112742,0.0
predictive-variance,26,9,0.03202137962402636,0.0
predictive-variance,26,10,0.9365431860974502,40.0
predictive-variance,26,11,1.5493915179136697,40.0
epistemic,26,0,0.36516336459202325,0.0
epistemic,26,1,0.06024053590646233,40.0
epistemic,26,2,2.134673237331676,40.0
epistemic,26,3,1.2618979777099468,40.0
epistemic,26,4,0.011334866306536176,0.0
epistemic,26,5,0.14321004460448586,0.0
epistemic,26,6,0.3656302846636759,0.0
epistemic,26,7,0.01215302219919305,0.0
epistemic,26,8,0.017280204751112742,40.0
epistemic,26,9,0.03202137962402636,0.0
epistemic,26,10,0.9365431860974502,40.0
epistemic,26,11,1.5493915179136697,40.0
thompson,26,0,0.36516336459202325,0.0
thompson,26,1,0.06024053590646233,0.0
thompson,26,2,2.134673237331676,200.0
thompson,26,3,1.2618979777099468,40.0
thompson,26,4,0.011334866306536176,0.0
thompson,26,5,0.14321004460448586,0.0
thompson,26,6,0.3656302846636759,0.0
thompson,26,7,0.01215302219919305,0.0
thompson,26,8,0.017280204751112742,0.0
thompson,26,9,0.03202137962402636,0.0
thompson,26,10,0.9365431860974502,0.0
thompson,26,11,1.5493915179136697,0.0
uniform,26,0,0.36516336459202325,20.0
uniform,26,1,0.06024053590646233,20.0
uniform,26,2,2.134673237331676,20.0
uniform,26,3,1.2618979777099468,20.0
uniform,26,4,0.011334866306536176,20.0
uniform,26,5,0.14321004460448586,20.0
uniform,26,6,0.3656302846636759,20.0
uniform,26,7,0.01215302219919305,20.0
uniform,26,8,0.017280204751112742,20.0
uniform,26,9,0.03202137962402636,20.0
uniform,26,10,0.9365431860974502,20.0
uniform,26,11,1.5493915179136697,20.0
random,26,0,0.36516336459202325,36.0
random,26,1,0.06024053590646233,7.0
random,26,2,2.134673237331676,9.5
random,26,3,1.2618979777099468,8.5
random,26,4,0.011334866306536176,68.5
random,26,5,0.14321004460448586,14.5
random,26,6,0.3656302846636759,50.0
random,26,7,0.01215302219919305,8.5
random,26,8,0.017280204751112742,32.5
random,26,9,0.03202137962402636,0.0
random,26,10,0.9365431860974502,1.0
random,26,11,1.5493915179136697,3.5
eig@gamma-poisson,26,0,0.36516336459202325,17.0
eig@gamma-poisson,26,1,0.06024053590646233,24.0
eig@gamma-poisson,26,2,2.134673237331676,29.0
eig@gamma-poisson,26,3,1.2618979777099468,28.0
eig@gamma-poisson,26,4,0.011334866306536176,13.0
eig@gamma-poisson,26,5,0.14321004460448586,17.0
eig@gamma-poisson,26,6,0.3656302846636759,22.0
eig@gamma-poisson,26,7,0.01215302219919305,16.0
eig@gamma-poisson,26,8,0.017280204751112742,17.0
eig@gamma-poisson,26,9,0.03202137962402636,0.0
eig@gamma-poisson,26,10,0.9365431860974502,29.0
eig@gamma-poisson,26,11,1.5493915179136697,28.0
maxent@gamma-poisson,26,0,0.36516336459202325,0.0
maxent@gamma-poisson,26,1,0.06024053590646233,0.0
maxent@gamma-poisson,26,2,2.134673237331676,239.0
maxent@gamma-poisson,26,3,1.2618979777099468,0.0
maxent@gamma-poisson,26,4,0.011334866306536176,0.0
maxent@gamma-poisson,26,5,0.14321004460448586,0.0
maxent@gamma-poisson,26,6,0.3656302846636759,0.0
maxent@gamma-poisson,26,7,0.01215302219919305,0.0
maxent@gamma-poisson,26,8,0.017280204751112742,0.0
maxent@gamma-poisson,26,9,0.03202137962402636,0.0
maxent@gamma-poisson,26,10,0.9365431860974502,1.0
maxent@gamma-poisson,26,11,1.5493915179136697,0.0
d-optimality@gamma-poisson,26,0,0.36516336459202325,15.0
d-optimality@gamma-poisson,26,1,0.06024053590646233,24.0
d-optimality@gamma-poisson,26,2,2.134673237331676,25.0
d-optimality@gamma-poisson,26,3,1.2618979777099468,25.0
d-optimality@gamma-poisson,26,4,0.011334866306536176,19.0
d-optimality@gamma-poisson,26,5,0.14321004460448586,18.0
d-optimality@gamma-poisson,26,6,0.3656302846636759,19.0
d-optimality@gamma-poisson,26,7,0.01215302219919305,23.0
d-optimality@gamma-poisson,26,8,0.017280204751112742,23.0
d-optimality@gamma-poisson,26,9,0.03202137962402636,0.0
d-optimality@gamma-poisson,26,10,0.9365431860974502,25.0
d-optimality@gamma-poisson,26,11,1.5493915179136697,24.0
neyman@gamma-poisson,26,0,0.36516336459202325,15.0
neyman@gamma-poisson,26,1,0.06024053590646233,13.0
neyman@gamma-poisson,26,2,2.134673237331676,46.0
neyman@gamma-poisson,26,3,1.2618979777099468,39.0
neyman@gamma-poisson,26,4,0.011334866306536176,5.0
neyman@gamma-poisson,26,5,0.14321004460448586,10.0
neyman@gamma-poisson,26,6,0.3656302846636759,19.0
neyman@gamma-poisson,26,7,0.01215302219919305,6.0
neyman@gamma-poisson,26,8,0.017280204751112742,9.0
neyman@gamma-poisson,26,9,0.03202137962402636,7.0
neyman@gamma-poisson,26,10,0.9365431860974502,31.0
neyman@gamma-poisson,26,11,1.5493915179136697,40.0
predictive-variance@gamma-poisson,26,0,0.36516336459202325,0.0
predictive-variance@gamma-poisson,26,1,0.06024053590646233,40.0
predictive-variance@gamma-poisson,26,2,2.134673237331676,80.0
predictive-variance@gamma-poisson,26,3,1.2618979777099468,40.0
predictive-variance@gamma-poisson,26,4,0.011334866306536176,0.0
predictive-variance@gamma-poisson,26,5,0.14321004460448586,0.0
predictive-variance@gamma-poisson,26,6,0.3656302846636759,0.0
predictive-variance@gamma-poisson,26,7,0.01215302219919305,0.0
predictive-variance@gamma-poisson,26,8,0.017280204751112742,0.0
predictive-variance@gamma-poisson,26,9,0.03202137962402636,0.0
predictive-variance@gamma-poisson,26,10,0.9365431860974502,40.0
predictive-variance@gamma-poisson,26,11,1.5493915179136697,40.0
epistemic@gamma-poisson,26,0,0.36516336459202325,0.0
epistemic@gamma-poisson,26,1,0.06024053590646233,40.0
epistemic@gamma-poisson,26,2,2.134673237331676,40.0
epistemic@gamma-poisson,26,3,1.2618979777099468,40.0
epistemic@gamma-poisson,26,4,0.011334866306536176,0.0
epistemic@gamma-poisson,26,5,0.14321004460448586,0.0
epistemic@gamma-poisson,26,6,0.3656302846636759,0.0
epistemic@gamma-poisson,26,7,0.01215302219919305,0.0
epistemic@gamma-poisson,26,8,0.017280204751112742,40.0
epistemic@gamma-poisson,26,9,0.03202137962402636,0.0
epistemic@gamma-poisson,26,10,0.9365431860974502,40.0
epistemic@gamma-poisson,26,11,1.5493915179136697,40.0
thompson@gamma-poisson,26,0,0.36516336459202325,0.0
thompson@gamma-poisson,26,1,0.06024053590646233,0.0
thompson@gamma-poisson,26,2,2.134673237331676,200.0
thompson@gamma-poisson,26,3,1.2618979777099468,0.0
thompson@gamma-poisson,26,4,0.011334866306536176,0.0
thompson@gamma-poisson,26,5,0.14321004460448586,0.0
thompson@gamma-poisson,26,6,0.3656302846636759,0.0
thompson@gamma-poisson,26,7,0.01215302219919305,0.0
thompson@gamma-poisson,26,8,0.017280204751112742,0.0
thompson@gamma-poisson,26,9,0.03202137962402636,0.0
thompson@gamma-poisson,26,10,0.9365431860974502,40.0
thompson@gamma-poisson,26,11,1.5493915179136697,0.0
epig@gamma-poisson,26,0,0.36516336459202325,15.0
epig@gamma-poisson,26,1,0.06024053590646233,24.0
epig@gamma-poisson,26,2,2.134673237331676,28.0
epig@gamma-poisson,26,3,1.2618979777099468,29.0
epig@gamma-poisson,26,4,0.011334866306536176,13.0
epig@gamma-poisson,26,5,0.14321004460448586,19.0
epig@gamma-poisson,26,6,0.3656302846636759,20.0
epig@gamma-poisson,26,7,0.01215302219919305,15.0
epig@gamma-poisson,26,8,0.017280204751112742,21.0
epig@gamma-poisson,26,9,0.03202137962402636,0.0
epig@gamma-poisson,26,10,0.9365431860974502,30.0
epig@gamma-poisson,26,11,1.5493915179136697,26.0
eig@lognormal-poisson,26,0,0.36516336459202325,22.0
eig@lognormal-poisson,26,1,0.06024053590646233,20.0
eig@lognormal-poisson,26,2,2.134673237331676,32.0
eig@lognormal-poisson,26,3,1.2618979777099468,31.0
eig@lognormal-poisson,26,4,0.011334866306536176,7.0
eig@lognormal-poisson,26,5,0.14321004460448586,10.0
eig@lognormal-poisson,26,6,0.3656302846636759,29.0
eig@lognormal-poisson,26,7,0.01215302219919305,12.0
eig@lognormal-poisson,26,8,0.017280204751112742,13.0
eig@lognormal-poisson,26,9,0.03202137962402636,0.0
eig@lognormal-poisson,26,10,0.9365431860974502,31.0
eig@lognormal-poisson,26,11,1.5493915179136697,33.0
maxent@lognormal-poisson,26,0,0.36516336459202325,0.0
maxent@lognormal-poisson,26,1,0.06024053590646233,0.0
maxent@lognormal-poisson,26,2,2.134673237331676,238.0
maxent@lognormal-poisson,26,3,1.2618979777099468,1.0
maxent@lognormal-poisson,26,4,0.011334866306536176,0.0
maxent@lognormal-poisson,26,5,0.14321004460448586,0.0
maxent@lognormal-poisson,26,6,0.3656302846636759,0.0
maxent@lognormal-poisson,26,7,0.01215302219919305,0.0
maxent@lognormal-poisson,26,8,0.017280204751112742,0.0
maxent@lognormal-poisson,26,9,0.03202137962402636,0.0
maxent@lognormal-poisson,26,10,0.9365431860974502,1.0
maxent@lognormal-poisson,26,11,1.5493915179136697,0.0
d-optimality@lognormal-poisson,26,0,0.36516336459202325,21.0
d-optimality@lognormal-poisson,26,1,0.06024053590646233,20.0
d-optimality@lognormal-poisson,26,2,2.134673237331676,30.0
d-optimality@lognormal-poisson,26,3,1.2618979777099468,29.0
d-optimality@lognormal-poisson,26,4,0.011334866306536176,11.0
d-optimality@lognormal-poisson,26,5,0.14321004460448586,12.0
d-optimality@lognormal-poisson,26,6,0.3656302846636759,26.0
d-optimality@lognormal-poisson,26,7,0.01215302219919305,15.0
d-optimality@lognormal-poisson,26,8,0.017280204751112742,16.0
d-optimality@lognormal-poisson,26,9,0.03202137962402636,1.0
d-optimality@lognormal-poisson,26,10,0.9365431860974502,29.0
d-optimality@lognormal-poisson,26,11,1.5493915179136697,30.0
neyman@lognormal-poisson,26,0,0.36516336459202325,15.0
neyman@lognormal-poisson,26,1,0.06024053590646233,13.0
neyman@lognormal-poisson,26,2,2.134673237331676,46.0
neyman@lognormal-poisson,26,3,1.2618979777099468,36.0
neyman@lognormal-poisson,26,4,0.011334866306536176,6.0
neyman@lognormal-poisson,26,5,0.14321004460448586,11.0
neyman@lognormal-poisson,26,6,0.3656302846636759,18.0
neyman@lognormal-poisson,26,7,0.01215302219919305,7.0
neyman@lognormal-poisson,26,8,0.017280204751112742,10.0
neyman@lognormal-poisson,26,9,0.03202137962402636,7.0
neyman@lognormal-poisson,26,10,0.9365431860974502,31.0
neyman@lognormal-poisson,26,11,1.5493915179136697,40.0
predictive-variance@lognormal-poisson,26,0,0.36516336459202325,0.0
predictive-variance@lognormal-poisson,26,1,0.06024053590646233,40.0
predictive-variance@lognormal-poisson,26,2,2.134673237331676,80.0
predictive-variance@lognormal-poisson,26,3,1.2618979777099468,40.0
predictive-variance@lognormal-poisson,26,4,0.011334866306536176,0.0
predictive-variance@lognormal-poisson,26,5,0.14321004460448586,0.0
predictive-variance@lognormal-poisson,26,6,0.3656302846636759,0.0
predictive-variance@lognormal-poisson,26,7,0.01215302219919305,0.0
predictive-variance@lognormal-poisson,26,8,0.017280204751112742,0.0
predictive-variance@lognormal-poisson,26,9,0.03202137962402636,0.0
predictive-variance@lognormal-poisson,26,10,0.9365431860974502,40.0
predictive-variance@lognormal-poisson,26,11,1.5493915179136697,40.0
epistemic@lognormal-poisson,26,0,0.36516336459202325,0.0
epistemic@lognormal-poisson,26,1,0.06024053590646233,40.0
epistemic@lognormal-poisson,26,2,2.134673237331676,40.0
epistemic@lognormal-poisson,26,3,1.2618979777099468,40.0
epistemic@lognormal-poisson,26,4,0.011334866306536176,0.0
epistemic@lognormal-poisson,26,5,0.14321004460448586,0.0
epistemic@lognormal-poisson,26,6,0.3656302846636759,0.0
epistemic@lognormal-poisson,26,7,0.01215302219919305,0.0
epistemic@lognormal-poisson,26,8,0.017280204751112742,40.0
epistemic@lognormal-poisson,26,9,0.03202137962402636,0.0
epistemic@lognormal-poisson,26,10,0.9365431860974502,40.0
epistemic@lognormal-poisson,26,11,1.5493915179136697,40.0
thompson@lognormal-poisson,26,0,0.36516336459202325,0.0
thompson@lognormal-poisson,26,1,0.06024053590646233,0.0
thompson@lognormal-poisson,26,2,2.134673237331676,160.0
thompson@lognormal-poisson,26,3,1.2618979777099468,40.0
thompson@lognormal-poisson,26,4,0.011334866306536176,0.0
thompson@lognormal-poisson,26,5,0.14321004460448586,0.0
thompson@lognormal-poisson,26,6,0.3656302846636759,0.0
thompson@lognormal-poisson,26,7,0.01215302219919305,0.0
thompson@lognormal-poisson,26,8,0.017280204751112742,0.0
thompson@lognormal-poisson,26,9,0.03202137962402636,0.0
thompson@lognormal-poisson,26,10,0.9365431860974502,40.0
thompson@lognormal-poisson,26,11,1.5493915179136697,0.0
eig,27,0,0.11328664677715576,0.0
eig,27,1,1.5852009770756057,29.0
eig,27,2,0.09416389264579667,18.0
eig,27,3,16.669713013625326,29.0
eig,27,4,0.00910990079838472,4.0
eig,27,5,0.509427241303101,19.0
eig,27,6,0.8472087658865071,27.0
eig,27,7,1.4584980648060233,27.0
eig,27,8,0.04056672580000491,3.0
eig,27,9,1.0682344691954062,26.0
eig,27,10,3.542564548335941,29.0
eig,27,11,3.8187918902618696,29.0
epig,27,0,0.11328664677715576,0.0
epig,27,1,1.5852009770756057,25.0
epig,27,2,0.09416389264579667,16.0
epig,27,3,16.669713013625326,30.5
epig,27,4,0.00910990079838472,8.0
epig,27,5,0.509427241303101,22.0
epig,27,6,0.8472087658865071,28.0
epig,27,7,1.4584980648060233,26.0
epig,27,8,0.04056672580000491,3.0
epig,27,9,1.0682344691954062,26.0
epig,27,10,3.542564548335941,26.5
epig,27,11,3.8187918902618696,29.0
maxent,27,0,0.11328664677715576,0.0
maxent,27,1,1.5852009770756057,0.0
maxent,27,2,0.09416389264579667,0.0
maxent,27,3,16.669713013625326,0.0
maxent,27,4,0.00910990079838472,0.0
maxent,27,5,0.509427241303101,0.0
maxent,27,6,0.8472087658865071,0.0
maxent,27,7,1.4584980648060233,0.0
maxent,27,8,0.04056672580000491,0.0
maxent,27,9,1.0682344691954062,0.0
maxent,27,10,3.542564548335941,0.0
maxent,27,11,3.8187918902618696,240.0
d-optimality,27,0,0.11328664677715576,1.0
d-optimality,27,1,1.5852009770756057,27.0
d-optimality,27,2,0.09416389264579667,19.0
d-optimality,27,3,16.669713013625326,28.0
d-optimality,27,4,0.00910990079838472,10.0
d-optimality,27,5,0.509427241303101,19.0
d-optimality,27,6,0.8472087658865071,25.0
d-optimality,27,7,1.4584980648060233,26.0
d-optimality,27,8,0.04056672580000491,6.0
d-optimality,27,9,1.0682344691954062,24.0
d-optimality,27,10,3.542564548335941,27.0
d-optimality,27,11,3.8187918902618696,28.0
neyman,27,0,0.11328664677715576,7.0
neyman,27,1,1.5852009770756057,19.0
neyman,27,2,0.09416389264579667,5.0
neyman,27,3,16.669713013625326,68.0
neyman,27,4,0.00910990079838472,4.0
neyman,27,5,0.509427241303101,12.0
neyman,27,6,0.8472087658865071,23.0
neyman,27,7,1.4584980648060233,17.0
neyman,27,8,0.04056672580000491,4.0
neyman,27,9,1.0682344691954062,18.0
neyman,27,10,3.542564548335941,31.0
neyman,27,11,3.8187918902618696,32.0
predictive-variance,27,0,0.11328664677715576,0.0
predictive-variance,27,1,1.5852009770756057,40.0
predictive-variance,27,2,0.09416389264579667,0.0
predictive-variance,27,3,16.669713013625326,40.0
predictive-variance,27,4,0.00910990079838472,0.0
predictive-variance,27,5,0.509427241303101,40.0
predictive-variance,27,6,0.8472087658865071,0.0
predictive-variance,27,7,1.4584980648060233,40.0
predictive-variance,27,8,0.04056672580000491,0.0
predictive-variance,27,9,1.0682344691954062,0.0
predictive-variance,27,10,3.542564548335941,40.0
predictive-variance,27,11,3.8187918902618696,40.0
epistemic,27,0,0.11328664677715576,0.0
epistemic,27,1,1.5852009770756057,40.0
epistemic,27,2,0.09416389264579667,0.0
epistemic,27,3,16.669713013625326,40.0
epistemic,27,4,0.00910990079838472,0.0
epistemic,27,5,0.509427241303101,40.0
epistemic,27,6,0.8472087658865071,0.0
epistemic,27,7,1.4584980648060233,40.0
epistemic,27,8,0.04056672580000491,0.0
epistemic,27,9,1.0682344691954062,0.0
epistemic,27,10,3.542564548335941,40.0
epistemic,27,11,3.8187918902618696,40.0
thompson,27,0,0.11328664677715576,0.0
thompson,27,1,1.5852009770756057,0.0
thompson,27,2,0.09416389264579667,0.0
thompson,27,3,16.669713013625326,240.0
thompson,27,4,0.00910990079838472,0.0
thompson,27,5,0.509427241303101,0.0
thompson,27,6,0.8472087658865071,0.0
thompson,27,7,1.4584980648060233,0.0
thompson,27,8,0.04056672580000491,0.0
thompson,27,9,1.0682344691954062,0.0
thompson,27,10,3.542564548335941,0.0
thompson,27,11,3.8187918902618696,0.0
uniform,27,0,0.11328664677715576,20.0
uniform,27,1,1.5852009770756057,20.0
uniform,27,2,0.09416389264579667,20.0
uniform,27,3,16.669713013625326,20.0
uniform,27,4,0.00910990079838472,20.0
uniform,27,5,0.509427241303101,20.0
uniform,27,6,0.8472087658865071,20.0
uniform,27,7,1.4584980648060233,20.0
uniform,27,8,0.04056672580000491,20.0
uniform,27,9,1.0682344691954062,20.0
uniform,27,10,3.542564548335941,20.0
uniform,27,11,3.8187918902618696,20.0
random,27,0,0.11328664677715576,1.0
random,27,1,1.5852009770756057,12.0
random,27,2,0.09416389264579667,1.0
random,27,3,16.669713013625326,42.5
random,27,4,0.00910990079838472,35.0
random,27,5,0.509427241303101,60.0
random,27,6,0.8472087658865071,1.0
random,27,7,1.4584980648060233,0.0
random,27,8,0.04056672580000491,40.0
random,27,9,1.0682344691954062,5.0
random,27,10,3.542564548335941,8.5
random,27,11,3.8187918902618696,33.5
eig@gamma-poisson,27,0,0.11328664677715576,0.0
eig@gamma-poisson,27,1,1.5852009770756057,27.0
eig@gamma-poisson,27,2,0.09416389264579667,20.0
eig@gamma-poisson,27,3,16.669713013625326,27.0
eig@gamma-poisson,27,4,0.00910990079838472,8.0
eig@gamma-poisson,27,5,0.509427241303101,27.0
eig@gamma-poisson,27,6,0.8472087658865071,23.0
eig@gamma-poisson,27,7,1.4584980648060233,26.0
eig@gamma-poisson,27,8,0.04056672580000491,6.0
eig@gamma-poisson,27,9,1.0682344691954062,22.0
eig@gamma-poisson,27,10,3.542564548335941,27.0
