policy,env,source,flux_true,time_allocated
random,19,19,3.1448,0.0
random,19,20,11.165899999999999,0.5
random,19,21,2.82011,0.0
random,19,22,2.7927999999999997,0.0
random,19,23,1.37592,0.0
random,19,24,29.890800000000002,0.0
random,19,25,4.1920399999999995,0.0
random,19,26,2.48898,0.0
random,19,27,2.9345999999999997,0.0
random,19,28,2.07663,10.0
random,19,29,5.91766,0.0
random,19,30,21.0791,0.0
random,19,31,4.87671,1.0
random,19,32,5.92539,0.0
random,19,33,1.3409,0.0
random,19,34,7.37334,0.0
random,19,35,9.80729,0.0
random,19,36,22.798099999999998,0.0
random,19,37,2.34996,0.0
random,19,38,2.6900299999999997,0.0
random,19,39,23.4829,0.0
random,19,40,13.909,1.0
random,19,41,9.92291,10.0
random,19,42,7.1786900000000005,0.0
random,19,43,3.8268299999999997,0.0
random,19,44,1.9970800000000002,2.5
random,19,45,36.3074,1.0
random,19,46,2.38557,0.0
random,19,47,4.19858,0.0
eig@gamma-poisson,19,0,36.251400000000004,3.0
eig@gamma-poisson,19,1,2.94735,2.5
eig@gamma-poisson,19,2,4.8224,2.5
eig@gamma-poisson,19,3,2.14939,2.0
eig@gamma-poisson,19,4,21.923,3.0
eig@gamma-poisson,19,5,8.630279999999999,2.5
eig@gamma-poisson,19,6,2.7273,2.5
eig@gamma-poisson,19,7,7.95621,2.5
eig@gamma-poisson,19,8,2.8813799999999996,2.0
eig@gamma-poisson,19,9,20.4589,2.5
eig@gamma-poisson,19,10,4.29353,2.5
eig@gamma-poisson,19,11,12.0726,3.0
eig@gamma-poisson,19,12,9.727219999999999,2.5
eig@gamma-poisson,19,13,1.5206,2.0
eig@gamma-poisson,19,14,1.81163,2.5
eig@gamma-poisson,19,15,15.6086,3.0
eig@gamma-poisson,19,16,2.49325,2.5
eig@gamma-poisson,19,17,10.5807,2.5
eig@gamma-poisson,19,18,1.8803199999999998,2.0
eig@gamma-poisson,19,19,3.1448,2.5
eig@gamma-poisson,19,20,11.165899999999999,2.5
eig@gamma-poisson,19,21,2.82011,2.5
eig@gamma-poisson,19,22,2.7927999999999997,2.5
eig@gamma-poisson,19,23,1.37592,2.0
eig@gamma-poisson,19,24,29.890800000000002,3.0
eig@gamma-poisson,19,25,4.1920399999999995,2.5
eig@gamma-poisson,19,26,2.48898,2.5
eig@gamma-poisson,19,27,2.9345999999999997,2.5
eig@gamma-poisson,19,28,2.07663,2.0
eig@gamma-poisson,19,29,5.91766,2.5
eig@gamma-poisson,19,30,21.0791,3.0
eig@gamma-poisson,19,31,4.87671,2.5
eig@gamma-poisson,19,32,5.92539,2.5
eig@gamma-poisson,19,33,1.3409,2.0
eig@gamma-poisson,19,34,7.37334,2.5
eig@gamma-poisson,19,35,9.80729,2.5
eig@gamma-poisson,19,36,22.798099999999998,3.0
eig@gamma-poisson,19,37,2.34996,2.5
eig@gamma-poisson,19,38,2.6900299999999997,2.0
eig@gamma-poisson,19,39,23.4829,3.0
eig@gamma-poisson,19,40,13.909,2.5
eig@gamma-poisson,19,41,9.92291,2.5
eig@gamma-poisson,19,42,7.1786900000000005,2.5
eig@gamma-poisson,19,43,3.8268299999999997,2.0
eig@gamma-poisson,19,44,1.9970800000000002,2.5
eig@gamma-poisson,19,45,36.3074,3.0
eig@gamma-poisson,19,46,2.38557,2.5
eig@gamma-poisson,19,47,4.19858,2.5
eig@lognormal-poisson,19,0,36.251400000000004,3.0
eig@lognormal-poisson,19,1,2.94735,2.5
eig@lognormal-poisson,19,2,4.8224,2.5
eig@lognormal-poisson,19,3,2.14939,1.0
eig@lognormal-poisson,19,4,21.923,3.0
eig@lognormal-poisson,19,5,8.630279999999999,2.5
eig@lognormal-poisson,19,6,2.7273,2.5
eig@lognormal-poisson,19,7,7.95621,2.5
eig@lognormal-poisson,19,8,2.8813799999999996,2.5
eig@lognormal-poisson,19,9,20.4589,3.0
eig@lognormal-poisson,19,10,4.29353,2.5
eig@lognormal-poisson,19,11,12.0726,3.0
eig@lognormal-poisson,19,12,9.727219999999999,3.0
eig@lognormal-poisson,19,13,1.5206,1.0
eig@lognormal-poisson,19,14,1.81163,2.0
eig@lognormal-poisson,19,15,15.6086,3.0
eig@lognormal-poisson,19,16,2.49325,2.0
eig@lognormal-poisson,19,17,10.5807,3.0
eig@lognormal-poisson,19,18,1.8803199999999998,1.5
eig@lognormal-poisson,19,19,3.1448,2.0
eig@lognormal-poisson,19,20,11.165899999999999,3.0
eig@lognormal-poisson,19,21,2.82011,2.5
eig@lognormal-poisson,19,22,2.7927999999999997,2.0
eig@lognormal-poisson,19,23,1.37592,1.5
eig@lognormal-poisson,19,24,29.890800000000002,3.0
eig@lognormal-poisson,19,25,4.1920399999999995,2.5
eig@lognormal-poisson,19,26,2.48898,2.5
eig@lognormal-poisson,19,27,2.9345999999999997,2.5
eig@lognormal-poisson,19,28,2.07663,1.5
eig@lognormal-poisson,19,29,5.91766,3.0
eig@lognormal-poisson,19,30,21.0791,3.0
eig@lognormal-poisson,19,31,4.87671,2.5
eig@lognormal-poisson,19,32,5.92539,3.0
eig@lognormal-poisson,19,33,1.3409,2.0
eig@lognormal-poisson,19,34,7.37334,3.0
eig@lognormal-poisson,19,35,9.80729,3.0
eig@lognormal-poisson,19,36,22.798099999999998,3.0
eig@lognormal-poisson,19,37,2.34996,2.5
eig@lognormal-poisson,19,38,2.6900299999999997,2.0
eig@lognormal-poisson,19,39,23.4829,3.0
eig@lognormal-poisson,19,40,13.909,3.0
eig@lognormal-poisson,19,41,9.92291,3.0
eig@lognormal-poisson,19,42,7.1786900000000005,2.5
eig@lognormal-poisson,19,43,3.8268299999999997,2.0
eig@lognormal-poisson,19,44,1.9970800000000002,2.0
eig@lognormal-poisson,19,45,36.3074,3.0
eig@lognormal-poisson,19,46,2.38557,2.5
eig@lognormal-poisson,19,47,4.19858,3.0
eig,20,0,3.94342,3.0
eig,20,1,4.33252,2.5
eig,20,2,11.5075,3.0
eig,20,3,3.89726,1.0
eig,20,4,7.3961500000000004,2.5
eig,20,5,9.80729,3.0
eig,20,6,2.64135,2.5
eig,20,7,28.104400000000002,3.0
eig,20,8,1.72871,1.0
eig,20,9,5.70807,3.0
eig,20,10,3.5829999999999997,3.0
eig,20,11,15.249699999999999,3.0
eig,20,12,1.1375,1.5
eig,20,13,2.95761,1.0
eig,20,14,2.00982,2.5
eig,20,15,16.2848,3.0
eig,20,16,4.7320400000000005,2.5
eig,20,17,1.78986,2.0
eig,20,18,4.00736,3.0
eig,20,19,2.45906,1.5
eig,20,20,26.227,3.0
eig,20,21,4.07417,3.0
eig,20,22,11.8708,3.0
eig,20,23,5.004849999999999,2.0
eig,20,24,1.89559,2.5
eig,20,25,32.9417,3.0
eig,20,26,7.04967,3.0
eig,20,27,5.9313899999999995,3.0
eig,20,28,2.31593,1.0
eig,20,29,4.41403,2.5
eig,20,30,22.2656,3.0
eig,20,31,9.91469,3.0
eig,20,32,1.45797,2.0
eig,20,33,2.78324,2.5
eig,20,34,6.754709999999999,3.0
eig,20,35,2.2823700000000002,3.0
eig,20,36,8.66047,3.0
eig,20,37,5.1938699999999995,3.0
eig,20,38,3.62084,1.0
eig,20,39,4.49905,2.5
eig,20,40,6.1849,3.0
eig,20,41,3.89167,3.0
eig,20,42,5.18638,3.0
eig,20,43,1.56903,2.0
eig,20,44,2.45906,2.0
eig,20,45,43.838800000000006,3.0
eig,20,46,1.89197,1.5
eig,20,47,3.71581,3.0
epig,20,0,3.94342,3.0
epig,20,1,4.33252,2.5
epig,20,2,11.5075,3.0
epig,20,3,3.89726,1.0
epig,20,4,7.3961500000000004,2.5
epig,20,5,9.80729,3.0
epig,20,6,2.64135,2.5
epig,20,7,28.104400000000002,3.5
epig,20,8,1.72871,1.0
epig,20,9,5.70807,3.0
epig,20,10,3.5829999999999997,3.0
epig,20,11,15.249699999999999,3.0
epig,20,12,1.1375,1.5
epig,20,13,2.95761,1.0
epig,20,14,2.00982,2.5
epig,20,15,16.2848,3.0
epig,20,16,4.7320400000000005,2.5
epig,20,17,1.78986,2.0
epig,20,18,4.00736,2.5
epig,20,19,2.45906,2.0
epig,20,20,26.227,3.0
epig,20,21,4.07417,3.0
epig,20,22,11.8708,3.0
epig,20,23,5.004849999999999,2.0
epig,20,24,1.89559,2.5
epig,20,25,32.9417,3.0
epig,20,26,7.04967,3.0
epig,20,27,5.9313899999999995,3.0
epig,20,28,2.31593,1.0
epig,20,29,4.41403,2.5
epig,20,30,22.2656,3.0
epig,20,31,9.91469,3.0
epig,20,32,1.45797,2.0
epig,20,33,2.78324,2.5
epig,20,34,6.754709999999999,3.0
epig,20,35,2.2823700000000002,3.0
epig,20,36,8.66047,3.0
epig,20,37,5.1938699999999995,3.0
epig,20,38,3.62084,1.0
epig,20,39,4.49905,2.5
epig,20,40,6.1849,3.0
epig,20,41,3.89167,2.5
epig,20,42,5.18638,3.0
epig,20,43,1.56903,2.0
epig,20,44,2.45906,2.0
epig,20,45,43.838800000000006,3.0
epig,20,46,1.89197,1.5
epig,20,47,3.71581,3.0
maxent,20,0,3.94342,0.5
maxent,20,1,4.33252,0.0
maxent,20,2,11.5075,0.0
maxent,20,3,3.89726,0.0
maxent,20,4,7.3961500000000004,0.0
maxent,20,5,9.80729,0.5
maxent,20,6,2.64135,0.0
maxent,20,7,28.104400000000002,0.0
maxent,20,8,1.72871,0.0
maxent,20,9,5.70807,0.0
maxent,20,10,3.5829999999999997,0.5
maxent,20,11,15.249699999999999,0.0
maxent,20,12,1.1375,0.0
maxent,20,13,2.95761,0.0
maxent,20,14,2.00982,0.0
maxent,20,15,16.2848,0.5
maxent,20,16,4.7320400000000005,0.0
maxent,20,17,1.78986,0.0
maxent,20,18,4.00736,0.0
maxent,20,19,2.45906,0.0
maxent,20,20,26.227,0.5
maxent,20,21,4.07417,0.0
maxent,20,22,11.8708,0.0
maxent,20,23,5.004849999999999,0.0
maxent,20,24,1.89559,0.0
maxent,20,25,32.9417,0.5
maxent,20,26,7.04967,0.0
maxent,20,27,5.9313899999999995,0.0
maxent,20,28,2.31593,0.0
maxent,20,29,4.41403,0.0
maxent,20,30,22.2656,1.0
maxent,20,31,9.91469,0.0
maxent,20,32,1.45797,0.0
maxent,20,33,2.78324,0.0
maxent,20,34,6.754709999999999,0.0
maxent,20,35,2.2823700000000002,0.5
maxent,20,36,8.66047,0.0
maxent,20,37,5.1938699999999995,0.0
maxent,20,38,3.62084,0.0
maxent,20,39,4.49905,0.0
maxent,20,40,6.1849,0.5
maxent,20,41,3.89167,0.0
maxent,20,42,5.18638,0.0
maxent,20,43,1.56903,0.0
maxent,20,44,2.45906,0.0
maxent,20,45,43.838800000000006,115.0
maxent,20,46,1.89197,0.0
maxent,20,47,3.71581,0.0
d-optimality,20,0,3.94342,3.0
d-optimality,20,1,4.33252,2.5
d-optimality,20,2,11.5075,3.0
d-optimality,20,3,3.89726,1.5
d-optimality,20,4,7.3961500000000004,2.5
d-optimality,20,5,9.80729,3.0
d-optimality,20,6,2.64135,2.5
d-optimality,20,7,28.104400000000002,3.0
d-optimality,20,8,1.72871,1.5
d-optimality,20,9,5.70807,3.0
d-optimality,20,10,3.5829999999999997,3.0
d-optimality,20,11,15.249699999999999,3.0
d-optimality,20,12,1.1375,1.5
d-optimality,20,13,2.95761,1.5
d-optimality,20,14,2.00982,2.5
d-optimality,20,15,16.2848,3.0
d-optimality,20,16,4.7320400000000005,2.5
d-optimality,20,17,1.78986,2.0
d-optimality,20,18,4.00736,2.5
d-optimality,20,19,2.45906,2.0
d-optimality,20,20,26.227,3.0
d-optimality,20,21,4.07417,3.0
d-optimality,20,22,11.8708,3.0
d-optimality,20,23,5.004849999999999,2.0
d-optimality,20,24,1.89559,2.5
d-optimality,20,25,32.9417,3.0
d-optimality,20,26,7.04967,3.0
d-optimality,20,27,5.9313899999999995,3.0
d-optimality,20,28,2.31593,1.5
d-optimality,20,29,4.41403,2.5
d-optimality,20,30,22.2656,3.0
d-optimality,20,31,9.91469,3.0
d-optimality,20,32,1.45797,2.0
d-optimality,20,33,2.78324,2.5
d-optimality,20,34,6.754709999999999,3.0
d-optimality,20,35,2.2823700000000002,2.5
d-optimality,20,36,8.66047,3.0
d-optimality,20,37,5.1938699999999995,2.5
d-optimality,20,38,3.62084,1.0
d-optimality,20,39,4.49905,2.5
d-optimality,20,40,6.1849,3.0
d-optimality,20,41,3.89167,2.5
d-optimality,20,42,5.18638,3.0
d-optimality,20,43,1.56903,2.0
d-optimality,20,44,2.45906,2.0
d-optimality,20,45,43.838800000000006,3.0
d-optimality,20,46,1.89197,1.5
d-optimality,20,47,3.71581,2.5
neyman,20,0,3.94342,2.0
neyman,20,1,4.33252,2.0
neyman,20,2,11.5075,3.5
neyman,20,3,3.89726,1.5
neyman,20,4,7.3961500000000004,1.5
neyman,20,5,9.80729,3.5
neyman,20,6,2.64135,2.0
neyman,20,7,28.104400000000002,5.0
neyman,20,8,1.72871,1.5
neyman,20,9,5.70807,3.0
neyman,20,10,3.5829999999999997,2.5
neyman,20,11,15.249699999999999,4.0
neyman,20,12,1.1375,1.5
neyman,20,13,2.95761,1.5
neyman,20,14,2.00982,2.0
neyman,20,15,16.2848,3.0
neyman,20,16,4.7320400000000005,2.0
neyman,20,17,1.78986,1.5
neyman,20,18,4.00736,2.5
neyman,20,19,2.45906,1.5
neyman,20,20,26.227,5.0
neyman,20,21,4.07417,2.5
neyman,20,22,11.8708,3.5
neyman,20,23,5.004849999999999,1.5
neyman,20,24,1.89559,1.5
neyman,20,25,32.9417,6.0
neyman,20,26,7.04967,2.5
neyman,20,27,5.9313899999999995,2.5
neyman,20,28,2.31593,1.5
neyman,20,29,4.41403,2.0
neyman,20,30,22.2656,5.0
neyman,20,31,9.91469,2.5
neyman,20,32,1.45797,1.5
neyman,20,33,2.78324,2.0
neyman,20,34,6.754709999999999,2.5
neyman,20,35,2.2823700000000002,1.5
neyman,20,36,8.66047,2.5
neyman,20,37,5.1938699999999995,2.5
neyman,20,38,3.62084,1.5
neyman,20,39,4.49905,2.0
neyman,20,40,6.1849,3.0
neyman,20,41,3.89167,2.0
neyman,20,42,5.18638,2.5
neyman,20,43,1.56903,1.5
neyman,20,44,2.45906,1.5
neyman,20,45,43.838800000000006,6.5
neyman,20,46,1.89197,1.5
neyman,20,47,3.71581,2.0
predictive-variance,20,0,3.94342,25.0
predictive-variance,20,1,4.33252,0.5
predictive-variance,20,2,11.5075,0.5
predictive-variance,20,3,3.89726,0.0
predictive-variance,20,4,7.3961500000000004,0.5
predictive-variance,20,5,9.80729,25.0
predictive-variance,20,6,2.64135,0.5
predictive-variance,20,7,28.104400000000002,1.0
predictive-variance,20,8,1.72871,0.0
predictive-variance,20,9,5.70807,0.5
predictive-variance,20,10,3.5829999999999997,25.0
predictive-variance,20,11,15.249699999999999,0.5
predictive-variance,20,12,1.1375,0.5
predictive-variance,20,13,2.95761,0.0
predictive-variance,20,14,2.00982,0.5
predictive-variance,20,15,16.2848,25.0
predictive-variance,20,16,4.7320400000000005,0.5
predictive-variance,20,17,1.78986,0.5
predictive-variance,20,18,4.00736,0.0
predictive-variance,20,19,2.45906,0.5
predictive-variance,20,20,26.227,1.0
predictive-variance,20,21,4.07417,0.5
predictive-variance,20,22,11.8708,0.5
predictive-variance,20,23,5.004849999999999,0.0
predictive-variance,20,24,1.89559,0.5
predictive-variance,20,25,32.9417,0.5
predictive-variance,20,26,7.04967,0.5
predictive-variance,20,27,5.9313899999999995,0.5
predictive-variance,20,28,2.31593,0.0
predictive-variance,20,29,4.41403,0.5
predictive-variance,20,30,22.2656,1.0
predictive-variance,20,31,9.91469,0.5
predictive-variance,20,32,1.45797,0.5
predictive-variance,20,33,2.78324,0.0
predictive-variance,20,34,6.754709999999999,0.5
predictive-variance,20,35,2.2823700000000002,0.5
predictive-variance,20,36,8.66047,0.5
predictive-variance,20,37,5.1938699999999995,0.5
predictive-variance,20,38,3.62084,0.0
predictive-variance,20,39,4.49905,0.5
predictive-variance,20,40,6.1849,0.5
predictive-variance,20,41,3.89167,0.5
predictive-variance,20,42,5.18638,0.5
predictive-variance,20,43,1.56903,0.0
predictive-variance,20,44,2.45906,0.5
predictive-variance,20,45,43.838800000000006,1.5
predictive-variance,20,46,1.89197,0.5
predictive-variance,20,47,3.71581,0.5
epistemic,20,0,3.94342,25.0
epistemic,20,1,4.33252,0.5
epistemic,20,2,11.5075,0.5
epistemic,20,3,3.89726,0.0
epistemic,20,4,7.3961500000000004,0.5
epistemic,20,5,9.80729,25.0
epistemic,20,6,2.64135,0.5
epistemic,20,7,28.104400000000002,1.0
epistemic,20,8,1.72871,0.0
epistemic,20,9,5.70807,0.5
epistemic,20,10,3.5829999999999997,25.0
epistemic,20,11,15.249699999999999,0.5
epistemic,20,12,1.1375,0.5
epistemic,20,13,2.95761,0.0
epistemic,20,14,2.00982,0.5
epistemic,20,15,16.2848,25.0
epistemic,20,16,4.7320400000000005,0.5
epistemic,20,17,1.78986,0.5
epistemic,20,18,4.00736,0.0
epistemic,20,19,2.45906,0.5
epistemic,20,20,26.227,1.0
epistemic,20,21,4.07417,0.5
epistemic,20,22,11.8708,0.5
epistemic,20,23,5.004849999999999,0.0
epistemic,20,24,1.89559,0.5
epistemic,20,25,32.9417,0.5
epistemic,20,26,7.04967,0.5
epistemic,20,27,5.9313899999999995,0.5
epistemic,20,28,2.31593,0.0
epistemic,20,29,4.41403,0.5
epistemic,20,30,22.2656,1.0
epistemic,20,31,9.91469,0.5
epistemic,20,32,1.45797,0.5
epistemic,20,33,2.78324,0.0
epistemic,20,34,6.754709999999999,0.5
epistemic,20,35,2.2823700000000002,0.5
epistemic,20,36,8.66047,0.5
epistemic,20,37,5.1938699999999995,0.5
epistemic,20,38,3.62084,0.0
epistemic,20,39,4.49905,0.5
epistemic,20,40,6.1849,0.5
epistemic,20,41,3.89167,0.5
epistemic,20,42,5.18638,0.5
epistemic,20,43,1.56903,0.0
epistemic,20,44,2.45906,0.5
epistemic,20,45,43.838800000000006,1.5
epistemic,20,46,1.89197,0.5
epistemic,20,47,3.71581,0.5
thompson,20,0,3.94342,0.5
thompson,20,1,4.33252,0.0
thompson,20,2,11.5075,0.0
thompson,20,3,3.89726,0.0
thompson,20,4,7.3961500000000004,0.0
thompson,20,5,9.80729,25.0
thompson,20,6,2.64135,0.5
thompson,20,7,28.104400000000002,0.0
thompson,20,8,1.72871,0.0
thompson,20,9,5.70807,0.5
thompson,20,10,3.5829999999999997,25.0
thompson,20,11,15.249699999999999,25.0
thompson,20,12,1.1375,0.0
thompson,20,13,2.95761,0.0
thompson,20,14,2.00982,25.0
thompson,20,15,16.2848,0.5
thompson,20,16,4.7320400000000005,0.5
thompson,20,17,1.78986,0.0
thompson,20,18,4.00736,0.0
thompson,20,19,2.45906,0.5
thompson,20,20,26.227,0.5
thompson,20,21,4.07417,0.5
thompson,20,22,11.8708,0.0
thompson,20,23,5.004849999999999,0.0
thompson,20,24,1.89559,0.0
thompson,20,25,32.9417,0.5
thompson,20,26,7.04967,0.0
thompson,20,27,5.9313899999999995,0.0
thompson,20,28,2.31593,0.0
thompson,20,29,4.41403,0.0
thompson,20,30,22.2656,1.0
thompson,20,31,9.91469,0.5
thompson,20,32,1.45797,0.0
thompson,20,33,2.78324,0.0
thompson,20,34,6.754709999999999,0.5
thompson,20,35,2.2823700000000002,0.0
thompson,20,36,8.66047,0.5
thompson,20,37,5.1938699999999995,0.5
thompson,20,38,3.62084,0.0
thompson,20,39,4.49905,0.5
thompson,20,40,6.1849,0.5
thompson,20,41,3.89167,0.5
thompson,20,42,5.18638,0.5
thompson,20,43,1.56903,0.0
thompson,20,44,2.45906,0.5
thompson,20,45,43.838800000000006,9.5
thompson,20,46,1.89197,0.0
thompson,20,47,3.71581,0.5
uniform,20,0,3.94342,5.0
uniform,20,1,4.33252,5.0
uniform,20,2,11.5075,5.0
uniform,20,3,3.89726,5.0
uniform,20,4,7.3961500000000004,5.0
uniform,20,5,9.80729,5.0
uniform,20,6,2.64135,5.0
uniform,20,7,28.104400000000002,5.0
uniform,20,8,1.72871,5.0
uniform,20,9,5.70807,5.0
uniform,20,10,3.5829999999999997,5.0
uniform,20,11,15.249699999999999,5.0
uniform,20,12,1.1375,5.0
uniform,20,13,2.95761,5.0
uniform,20,14,2.00982,5.0
uniform,20,15,16.2848,5.0
uniform,20,16,4.7320400000000005,5.0
uniform,20,17,1.78986,5.0
uniform,20,18,4.00736,5.0
uniform,20,19,2.45906,5.0
uniform,20,20,26.227,5.0
uniform,20,21,4.07417,5.0
uniform,20,22,11.8708,5.0
uniform,20,23,5.004849999999999,5.0
uniform,20,24,1.89559,0.0
uniform,20,25,32.9417,0.0
uniform,20,26,7.04967,0.0
uniform,20,27,5.9313899999999995,0.0
uniform,20,28,2.31593,0.0
uniform,20,29,4.41403,0.0
uniform,20,30,22.2656,0.0
uniform,20,31,9.91469,0.0
uniform,20,32,1.45797,0.0
uniform,20,33,2.78324,0.0
uniform,20,34,6.754709999999999,0.0
uniform,20,35,2.2823700000000002,0.0
uniform,20,36,8.66047,0.0
uniform,20,37,5.1938699999999995,0.0
uniform,20,38,3.62084,0.0
uniform,20,39,4.49905,0.0
uniform,20,40,6.1849,0.0
uniform,20,41,3.89167,0.0
uniform,20,42,5.18638,0.0
uniform,20,43,1.56903,0.0
uniform,20,44,2.45906,0.0
uniform,20,45,43.838800000000006,0.0
uniform,20,46,1.89197,0.0
uniform,20,47,3.71581,0.0
random,20,0,3.94342,0.0
random,20,1,4.33252,0.0
random,20,2,11.5075,10.0
random,20,3,3.89726,0.5
random,20,4,7.3961500000000004,0.0
random,20,5,9.80729,0.0
random,20,6,2.64135,10.0
random,20,7,28.104400000000002,0.0
random,20,8,1.72871,5.0
random,20,9,5.70807,25.0
random,20,10,3.5829999999999997,0.0
random,20,11,15.249699999999999,10.0
random,20,12,1.1375,1.0
random,20,13,2.95761,0.0
random,20,14,2.00982,0.0
random,20,15,16.2848,0.0
random,20,16,4.7320400000000005,0.0
random,20,17,1.78986,0.5
random,20,18,4.00736,2.5
random,20,19,2.45906,0.0
random,20,20,26.227,0.0
random,20,21,4.07417,1.0
random,20,22,11.8708,0.0
random,20,23,5.004849999999999,0.5
random,20,24,1.89559,0.0
random,20,25,32.9417,0.0
random,20,26,7.04967,0.0
random,20,27,5.9313899999999995,0.0
random,20,28,2.31593,25.0
random,20,29,4.41403,0.0
random,20,30,22.2656,2.5
random,20,31,9.91469,0.0
random,20,32,1.45797,0.5
random,20,33,2.78324,0.0
random,20,34,6.754709999999999,2.5
random,20,35,2.2823700000000002,0.0
random,20,36,8.66047,5.0
random,20,37,5.1938699999999995,0.0
random,20,38,3.62084,0.0
random,20,39,4.49905,0.0
random,20,40,6.1849,0.0
random,20,41,3.89167,0.0
random,20,42,5.18638,0.0
random,20,43,1.56903,0.0
random,20,44,2.45906,1.0
random,20,45,43.838800000000006,0.0
random,20,46,1.89197,2.5
random,20,47,3.71581,15.0
eig@gamma-poisson,20,0,3.94342,2.5
eig@gamma-poisson,20,1,4.33252,2.5
eig@gamma-poisson,20,2,11.5075,2.5
eig@gamma-poisson,20,3,3.89726,2.0
eig@gamma-poisson,20,4,7.3961500000000004,2.5
eig@gamma-poisson,20,5,9.80729,3.0
eig@gamma-poisson,20,6,2.64135,2.5
eig@gamma-poisson,20,7,28.104400000000002,2.5
eig@gamma-poisson,20,8,1.72871,2.0
eig@gamma-poisson,20,9,5.70807,2.5
eig@gamma-poisson,20,10,3.5829999999999997,2.5
eig@gamma-poisson,20,11,15.249699999999999,3.0
eig@gamma-poisson,20,12,1.1375,2.5
eig@gamma-poisson,20,13,2.95761,2.0
eig@gamma-poisson,20,14,2.00982,2.5
eig@gamma-poisson,20,15,16.2848,2.5
eig@gamma-poisson,20,16,4.7320400000000005,2.5
eig@gamma-poisson,20,17,1.78986,2.5
eig@gamma-poisson,20,18,4.00736,2.0
eig@gamma-poisson,20,19,2.45906,2.5
eig@gamma-poisson,20,20,26.227,3.0
eig@gamma-poisson,20,21,4.07417,2.5
eig@gamma-poisson,20,22,11.8708,2.5
eig@gamma-poisson,20,23,5.004849999999999,2.0
eig@gamma-poisson,20,24,1.89559,2.5
eig@gamma-poisson,20,25,32.9417,3.0
eig@gamma-poisson,20,26,7.04967,3.0
eig@gamma-poisson,20,27,5.9313899999999995,2.5
eig@gamma-poisson,20,28,2.31593,2.0
eig@gamma-poisson,20,29,4.41403,2.5
eig@gamma-poisson,20,30,22.2656,3.0
eig@gamma-poisson,20,31,9.91469,3.0
eig@gamma-poisson,20,32,1.45797,2.5
eig@gamma-poisson,20,33,2.78324,2.0
eig@gamma-poisson,20,34,6.754709999999999,2.5
eig@gamma-poisson,20,35,2.2823700000000002,2.5
eig@gamma-poisson,20,36,8.66047,3.0
eig@gamma-poisson,20,37,5.1938699999999995,2.5
eig@gamma-poisson,20,38,3.62084,2.0
eig@gamma-poisson,20,39,4.49905,2.5
eig@gamma-poisson,20,40,6.1849,2.5
eig@gamma-poisson,20,41,3.89167,2.5
eig@gamma-poisson,20,42,5.18638,2.5
eig@gamma-poisson,20,43,1.56903,2.0
eig@gamma-poisson,20,44,2.45906,2.5
eig@gamma-poisson,20,45,43.838800000000006,3.0
eig@gamma-poisson,20,46,1.89197,2.5
eig@gamma-poisson,20,47,3.71581,2.5
eig@lognormal-poisson,20,0,3.94342,2.5
eig@lognormal-poisson,20,1,4.33252,2.5
